Trade Date,Display,Shares In Issue,Open Price,Close Price
08/06/2021,ZCCM,"160,800,286.00",38.00,38
08/06/2021,ZFCO,"400,000,000.00",1.95,1.95
08/06/2021,BATZ,"212,456,304.00",1.80,1.8
08/06/2021,NATB,"63,000,000.00",9.21,9.21
08/06/2021,PUMA,"500,000,000.00",1.47,1.47
08/06/2021,SHOP,"2,700,000.00",63.01,63.01
08/06/2021,CCAF,"1,625,000,597.00",0.19,0.19
08/06/2021,PMDZ,"100,000,000.00",0.60,0.6
08/06/2021,ATEL,"104,000,000.00",29.48,29.48
08/06/2021,CECZ,"1,625,000,597.00",1.25,1.25
08/06/2021,ZABR,"546,000,000.00",7.23,7.23
08/06/2021,MAFS,"50,000,000.00",2.88,2.88
08/06/2021,ZMBF,"300,579,610.00",1.12,1.12
08/06/2021,SCBL,"1,666,980,000.00",1.34,1.34
08/06/2021,ZSUG,"316,571,385.40",3.20,3.2
08/06/2021,ZMRE,"45,000,000.00",2.80,2.8
08/06/2021,AECI,"20,406,600.00",24.21,24.21
08/06/2021,BATA,"76,107,600.00",2.60,2.6
08/06/2021,CHIL,"200,039,904.00",5.00,5
09/06/2021,REIZ,"56,460,198.00",0.80,0.8
09/06/2021,ZMFA,"27,090,100.00",4.78,4.78
09/06/2021,ZNCO,"1,443,750,041.28",0.70,0.7
09/06/2021,ZCCM,"160,800,286.00",38.00,38
09/06/2021,ZFCO,"400,000,000.00",1.95,1.95
09/06/2021,BATZ,"212,456,304.00",1.80,1.8
09/06/2021,NATB,"63,000,000.00",9.21,9.21
09/06/2021,PUMA,"500,000,000.00",1.47,1.47
09/06/2021,SHOP,"2,700,000.00",63.01,63.01
09/06/2021,CCAF,"1,625,000,597.00",0.19,0.19
09/06/2021,PMDZ,"100,000,000.00",0.60,0.6
09/06/2021,ATEL,"104,000,000.00",29.48,29.48
09/06/2021,CECZ,"1,625,000,597.00",1.25,1.25
09/06/2021,ZABR,"546,000,000.00",7.23,7.23
09/06/2021,MAFS,"50,000,000.00",2.88,2.88
09/06/2021,ZMBF,"300,579,610.00",1.12,1.12
09/06/2021,SCBL,"1,666,980,000.00",1.34,1.34
09/06/2021,ZSUG,"316,571,385.40",3.20,3.2
09/06/2021,ZMRE,"45,000,000.00",2.80,2.8
09/06/2021,AECI,"20,406,600.00",24.21,24.21
09/06/2021,BATA,"76,107,600.00",2.60,2.6
09/06/2021,CHIL,"200,039,904.00",5.00,5
10/06/2021,REIZ,"56,460,198.00",0.80,0.8
10/06/2021,ZMFA,"27,090,100.00",4.78,4.78
10/06/2021,ZNCO,"1,443,750,041.28",0.70,0.7
10/06/2021,ZCCM,"160,800,286.00",38.00,38
10/06/2021,ZFCO,"400,000,000.00",1.95,1.95
10/06/2021,BATZ,"212,456,304.00",1.80,1.8
10/06/2021,NATB,"63,000,000.00",9.21,9.21
10/06/2021,PUMA,"500,000,000.00",1.47,1.2
10/06/2021,SHOP,"2,700,000.00",63.01,63.01
10/06/2021,CCAF,"1,625,000,597.00",0.19,0.19
10/06/2021,PMDZ,"100,000,000.00",0.60,0.6
10/06/2021,ATEL,"104,000,000.00",29.48,29.48
10/06/2021,CECZ,"1,625,000,597.00",1.25,1.25
10/06/2021,ZABR,"546,000,000.00",7.23,7.23
10/06/2021,MAFS,"50,000,000.00",2.88,2.88
10/06/2021,ZMBF,"300,579,610.00",1.12,1.12
10/06/2021,SCBL,"1,666,980,000.00",1.34,1.34
10/06/2021,ZSUG,"316,571,385.40",3.20,2.57
10/06/2021,ZMRE,"45,000,000.00",2.80,2.8
10/06/2021,AECI,"20,406,600.00",24.21,24.21
10/06/2021,BATA,"76,107,600.00",2.60,2.6
10/06/2021,CHIL,"200,039,904.00",5.00,5
11/06/2021,REIZ,"56,460,198.00",0.80,1
11/06/2021,ZMFA,"27,090,100.00",4.78,4.78
11/06/2021,ZNCO,"1,443,750,041.28",0.70,0.7
11/06/2021,ZCCM,"160,800,286.00",38.00,38
11/06/2021,ZFCO,"400,000,000.00",1.95,1.95
11/06/2021,BATZ,"212,456,304.00",1.80,1.8
11/06/2021,NATB,"63,000,000.00",9.21,9.21
11/06/2021,PUMA,"500,000,000.00",1.21,1.21
11/06/2021,SHOP,"2,700,000.00",63.01,63.01
11/06/2021,CCAF,"1,625,000,597.00",0.19,0.19
11/06/2021,PMDZ,"100,000,000.00",0.60,0.6
11/06/2021,ATEL,"104,000,000.00",29.48,29.48
11/06/2021,CECZ,"1,625,000,597.00",1.25,1.25
11/06/2021,ZABR,"546,000,000.00",7.23,7.23
11/06/2021,MAFS,"50,000,000.00",2.88,2.88
11/06/2021,ZMBF,"300,579,610.00",1.12,1.15
11/06/2021,SCBL,"1,666,980,000.00",1.34,1.34
11/06/2021,ZSUG,"316,571,385.40",2.57,3.2
11/06/2021,ZMRE,"45,000,000.00",2.80,2.8
11/06/2021,AECI,"20,406,600.00",24.21,24.21
11/06/2021,BATA,"76,107,600.00",2.60,2.6
11/06/2021,CHIL,"200,039,904.00",5.00,5
14/06/2021,REIZ,"56,460,198.00",1.00,1
14/06/2021,ZMFA,"27,090,100.00",4.78,4.78
14/06/2021,ZNCO,"1,443,750,041.28",0.70,0.7
14/06/2021,ZCCM,"160,800,286.00",38.00,38
14/06/2021,ZFCO,"400,000,000.00",1.95,1.95
14/06/2021,BATZ,"212,456,304.00",1.80,1.8
14/06/2021,NATB,"63,000,000.00",9.21,9.21
14/06/2021,PUMA,"500,000,000.00",1.21,1.21
14/06/2021,SHOP,"2,700,000.00",63.01,63.01
14/06/2021,CCAF,"1,625,000,597.00",0.19,0.19
14/06/2021,PMDZ,"100,000,000.00",0.60,0.6
14/06/2021,ATEL,"104,000,000.00",29.48,29.48
14/06/2021,CECZ,"1,625,000,597.00",1.25,1.4
14/06/2021,ZABR,"546,000,000.00",7.23,7.23
14/06/2021,MAFS,"50,000,000.00",2.88,2.88
14/06/2021,ZMBF,"300,579,610.00",1.15,1.15
14/06/2021,SCBL,"1,666,980,000.00",1.34,1.34
14/06/2021,ZSUG,"316,571,385.40",3.20,3.2
14/06/2021,ZMRE,"45,000,000.00",2.80,2.8
14/06/2021,AECI,"20,406,600.00",24.21,24.21
14/06/2021,BATA,"76,107,600.00",2.60,2.6
14/06/2021,CHIL,"200,039,904.00",5.00,5
15/06/2021,REIZ,"56,460,198.00",1.00,1
15/06/2021,ZMFA,"27,090,100.00",4.78,4.78
15/06/2021,ZNCO,"1,443,750,041.28",0.70,0.7
15/06/2021,ZCCM,"160,800,286.00",38.00,38
15/06/2021,ZFCO,"400,000,000.00",1.95,1.95
15/06/2021,BATZ,"212,456,304.00",1.80,1.8
15/06/2021,NATB,"63,000,000.00",9.21,9.21
15/06/2021,PUMA,"500,000,000.00",1.21,1.21
15/06/2021,SHOP,"2,700,000.00",63.01,63.01
15/06/2021,CCAF,"1,625,000,597.00",0.19,0.19
15/06/2021,PMDZ,"100,000,000.00",0.60,0.6
15/06/2021,ATEL,"104,000,000.00",29.48,29.48
15/06/2021,CECZ,"1,625,000,597.00",1.40,1.4
15/06/2021,ZABR,"546,000,000.00",7.23,7.23
15/06/2021,MAFS,"50,000,000.00",2.88,2.88
15/06/2021,ZMBF,"300,579,610.00",1.15,1.15
15/06/2021,SCBL,"1,666,980,000.00",1.34,1.34
15/06/2021,ZSUG,"316,571,385.40",3.20,4
15/06/2021,ZMRE,"45,000,000.00",2.80,2.8
15/06/2021,AECI,"20,406,600.00",24.21,24.21
15/06/2021,BATA,"76,107,600.00",2.60,2.6
15/06/2021,CHIL,"200,039,904.00",5.00,5
16/06/2021,ZMRE,"5,000,000,000.00",1.00,1
16/06/2021,MAFS,0,1,1
16/06/2021,ZABR,0,1,1
16/06/2021,PUMA,0,1,1
16/06/2021,REIZ,"56,460,198.00",1.00,1
16/06/2021,ZMFA,"27,090,100.00",4.78,4.78
16/06/2021,ZNCO,"1,443,750,041.28",0.70,0.7
16/06/2021,ZCCM,"160,800,286.00",38.00,38
16/06/2021,ZFCO,"400,000,000.00",1.95,1.95
16/06/2021,BATZ,"212,456,304.00",1.80,1.8
16/06/2021,NATB,"63,000,000.00",9.21,9.21
16/06/2021,PUMA,"500,000,000.00",1.21,1.21
16/06/2021,SHOP,"2,700,000.00",63.01,63.01
16/06/2021,CCAF,"1,625,000,597.00",0.19,0.19
16/06/2021,PMDZ,"100,000,000.00",0.60,0.6
16/06/2021,ATEL,"104,000,000.00",29.48,29.48
16/06/2021,CECZ,"1,625,000,597.00",1.40,1.4
16/06/2021,ZABR,"546,000,000.00",7.23,7.23
16/06/2021,MAFS,"50,000,000.00",2.88,2.88
16/06/2021,ZMBF,"300,579,610.00",1.15,1.15
16/06/2021,SCBL,"1,666,980,000.00",1.34,1.34
16/06/2021,ZSUG,"316,571,385.40",4.00,4
16/06/2021,ZMRE,"45,000,000.00",2.80,2.8
16/06/2021,AECI,"20,406,600.00",24.21,24.21
16/06/2021,BATA,"76,107,600.00",2.60,2.6
16/06/2021,CHIL,"200,039,904.00",5.00,5
17/06/2021,REIZ,"56,460,198.00",1.00,1
17/06/2021,ZMFA,"27,090,100.00",4.78,4.78
17/06/2021,ZNCO,"1,443,750,041.28",0.70,0.7
17/06/2021,ZCCM,"160,800,286.00",38.00,38
17/06/2021,ZFCO,"400,000,000.00",1.95,1.95
17/06/2021,BATZ,"212,456,304.00",1.80,1.8
17/06/2021,NATB,"63,000,000.00",9.21,9.21
17/06/2021,PUMA,"500,000,000.00",1.21,1.21
17/06/2021,SHOP,"2,700,000.00",63.01,63.01
17/06/2021,CCAF,"1,625,000,597.00",0.19,0.19
17/06/2021,PMDZ,"100,000,000.00",0.60,0.6
17/06/2021,ATEL,"104,000,000.00",29.48,29.48
17/06/2021,CECZ,"1,625,000,597.00",1.40,1.4
